person_id;person_trip_id;leg_index;access_stop_id;egress_stop_id;transit_line_id;transit_route_id;access_area_id;egress_area_id;transit_mode
1529985;0;5;IDFM:monomodalStopPlace:470549.link:700042;IDFM:monomodalStopPlace:422065.link:21649;IDFM:C01740;IDFM:TN:SNCF:103750cd-f43f-4b6f-bf76-f7323bad5b57;IDFM:71517;IDFM:422067;rail
9372054;0;1;IDFM:463176.link:pt_IDFM:463176;IDFM:462942.link:pt_IDFM:462942;IDFM:C01379;IDFM:RATP:177895-C01379-COU_RATP_09JORIMBAUD1_2025_382278748_MieM06Clou37-7;IDFM:71756;IDFM:71673;subway
5049115;0;3;IDFM:41515.link:399532;IDFM:463610.link:626190;IDFM:C01100;IDFM:RATP:144176-C01100-COU_RATP_5102508_3186632_1;IDFM:71572;IDFM:71808;bus
5440010;0;1;IDFM:3716.link:407770;IDFM:3812.link:31802;IDFM:C01619;IDFM:TCE:175991-C01619-1570-260;IDFM:60497;IDFM:60328;bus
9850713;0;1;IDFM:15122.link:571832;IDFM:39343.link:583085;IDFM:C01154;IDFM:RATP:172529-C01154-COU_RATP_5117454_3230103_5;IDFM:424396;IDFM:70522;bus
8561303;0;1;IDFM:472857.link:pt_IDFM:472857;IDFM:472147.link:pt_IDFM:472147;IDFM:C01843;IDFM:TN:SNCF:e64146b4-1217-4ac2-b7de-19cd3e5d1253;IDFM:73360;IDFM:72646;tram
5845716;0;3;IDFM:9891.link:690670;IDFM:2735.link:58684;IDFM:C01565;IDFM:TRANSDEV_COEUR_ESSONNE:181001-C01565-19840013;IDFM:479902;IDFM:60080;bus
6487431;0;1;IDFM:29824.link:344752;IDFM:491295.link:63699;IDFM:C01184;IDFM:RATP:151243-C01184-COU_RATP_5109254_3185758_2;IDFM:70225;IDFM:491386;bus
9426644;0;3;IDFM:monomodalStopPlace:462394.link:319241;IDFM:monomodalStopPlace:473890.link:127420;IDFM:C01743;IDFM:TN:SNCF:242f7b04-6cb8-45b3-be60-e430739f3dc8;IDFM:71410;IDFM:71056;rail
837884;0;1;IDFM:463299.link:pt_IDFM:463299;IDFM:463188.link:pt_IDFM:463188;IDFM:C01379;IDFM:RATP:177895-C01379-COU_RATP_09JORIMBAUD1_2025_382278748_MieM06Clou37-7;IDFM:71781;IDFM:482368;subway
9297138;0;3;IDFM:22091.link:pt_IDFM:22091;IDFM:463181.link:pt_IDFM:463181;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_1247678604_Vinc15LaDe06-9;IDFM:415852;IDFM:71318;subway
11395570;0;1;IDFM:37971.link:640215;IDFM:37945.link:668802;IDFM:C00209;IDFM:KRO6:183731-C00209-1770-260;IDFM:66699;IDFM:66535;bus
4009758;0;1;IDFM:13655.link:445265;IDFM:16933.link:275665;IDFM:C02249;IDFM:RDMANTOIS:164959-C02249-7202915;IDFM:65770;IDFM:71517;bus
6854401;0;1;IDFM:35163.link:609538;IDFM:37261.link:593916;IDFM:C01265;IDFM:RATP:180440-C01265-COU_RATP_5123090_3087275_2;IDFM:70563;IDFM:70671;bus
12334674;0;3;IDFM:monomodalStopPlace:44411.link:332224;IDFM:monomodalStopPlace:47898.link:619360;IDFM:C01727;IDFM:TN:SNCF:8fe9fb6b-8cad-4be1-80f7-4db1cf20247b;IDFM:66816;IDFM:65669;rail
11050651;0;1;IDFM:monomodalStopPlace:43078.link:163448;IDFM:monomodalStopPlace:462394.link:319445;IDFM:C01737;IDFM:TN:SNCF:8b8f9d13-4ba1-4ebe-9d89-ee4cfb769310;IDFM:65227;IDFM:71410;rail
10287893;0;3;IDFM:463079.link:pt_IDFM:463079;IDFM:21997.link:pt_IDFM:21997;IDFM:C01381;IDFM:RATP:163211-C01381-COU_RATP_5109181_3166990_130;IDFM:71264;IDFM:71293;subway
3685331;0;1;IDFM:monomodalStopPlace:43248.link:594730;IDFM:monomodalStopPlace:470549.link:700042;IDFM:C01740;IDFM:TN:SNCF:4b6cd251-1bdf-4822-81cf-5de56d66e4fe;IDFM:64405;IDFM:71517;rail
6642595;1;4;IDFM:18245.link:150769;IDFM:14200.link:686181;IDFM:C00304;IDFM:TRANSDEV_VALMY:173908-C00304-19672919;IDFM:72381;IDFM:66246;bus
1090709;0;1;IDFM:monomodalStopPlace:58498.link:525662;IDFM:monomodalStopPlace:470549.link:327585;IDFM:C01729;IDFM:TN:SNCF:317bae75-ca8b-450d-b452-f12857b368a9;IDFM:73798;IDFM:71517;rail
7536989;0;1;IDFM:462914.link:pt_IDFM:462914;IDFM:462957.link:pt_IDFM:462957;IDFM:C01379;IDFM:RATP:174674-C01379-COU_RATP_09JOVOLTAIRE3_2024_-2044645166_Clou13PteM05-9;IDFM:71054;IDFM:71346;subway
10726102;0;1;IDFM:monomodalStopPlace:45067.link:174008;IDFM:monomodalStopPlace:470195.link:128548;IDFM:C01728;IDFM:TN:SNCF:86b9a01d-123e-44be-8cc4-a5db32f4f2b1;IDFM:69568;IDFM:73626;rail
6175943;0;1;IDFM:17267.link:65540;IDFM:17288.link:354450;IDFM:C00592;IDFM:KVYVS:170980-C00592-1154-543;IDFM:63096;IDFM:63044;bus
6268950;0;1;IDFM:monomodalStopPlace:46035.link:91999;IDFM:monomodalStopPlace:47907.link:683902;IDFM:C01727;IDFM:TN:SNCF:d887d614-3d30-41a8-92e1-2c2c7a2306d1;IDFM:69682;IDFM:69677;rail
8676006;0;3;IDFM:monomodalStopPlace:474082.link:428603;IDFM:monomodalStopPlace:470195.link:697840;IDFM:C01742;IDFM:TN:SNCF:bf54cd25-a1b9-420c-8986-7415bce9ce26;IDFM:412697;IDFM:73626;rail
9147507;0;5;IDFM:462970.link:pt_IDFM:462970;IDFM:463083.link:pt_IDFM:463083;IDFM:C01383;IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_40;IDFM:71370;IDFM:71159;subway
9856542;0;7;IDFM:411307.link:180435;IDFM:27848.link:481841;IDFM:C01277;IDFM:RATP:156540-C01277-COU_RATP_5112133_2427210_2;IDFM:73097;IDFM:73043;bus
10348399;0;1;IDFM:17077.link:300266;IDFM:17028.link:691307;IDFM:C01751;IDFM:TRANSDEV_COTEAUX_DE_LA_MARNE:167085-C01751-19507855;IDFM:69641;IDFM:412677;bus
6920086;0;1;IDFM:monomodalStopPlace:43112.link:367751;IDFM:monomodalStopPlace:43170.link:404166;IDFM:C01740;IDFM:TN:SNCF:07962c7d-8d86-4998-b533-8d6402bb00ea;IDFM:72073;IDFM:70956;rail
160828;0;3;IDFM:monomodalStopPlace:58572.link:489609;IDFM:monomodalStopPlace:42356.link:132292;IDFM:C01729;IDFM:TN:SNCF:2fbbdb8a-92ed-48e2-a857-3a6206ee97d7;IDFM:478733;IDFM:426280;rail
12321816;0;1;IDFM:27280.link:417799;IDFM:25199.link:145974;IDFM:C01204;IDFM:RATP:172337-C01204-COU_RATP_5119111_3245664_6;IDFM:69837;IDFM:69848;bus
7541324;0;1;IDFM:21940.link:pt_IDFM:21940;IDFM:463233.link:pt_IDFM:463233;IDFM:C01379;IDFM:RATP:177895-C01379-COU_RATP_09JORIMBAUD1_2025_382278748_MieM06Clou37-7;IDFM:71054;IDFM:70698;subway
774428;0;3;IDFM:monomodalStopPlace:45102.link:150652;IDFM:monomodalStopPlace:470549.link:327581;IDFM:C01742;IDFM:TN:SNCF:c33aef74-7009-4308-90a7-20c8827db202;IDFM:474151;IDFM:71517;rail
10285068;0;1;IDFM:22400.link:pt_IDFM:22400;IDFM:463107.link:pt_IDFM:463107;IDFM:C01377;IDFM:RATP:174678-C01377-COU_RATP_07JOCAILLE2_2024_-1309725238_Vill15Ivry10-16;IDFM:70143;IDFM:70452;subway
10642077;0;5;IDFM:monomodalStopPlace:470549.link:700042;IDFM:monomodalStopPlace:47923.link:267285;IDFM:C01740;IDFM:TN:SNCF:4b6cd251-1bdf-4822-81cf-5de56d66e4fe;IDFM:71517;IDFM:72124;rail
9372054;0;3;IDFM:monomodalStopPlace:473875.link:384107;IDFM:monomodalStopPlace:45102.link:150652;IDFM:C01742;IDFM:TN:SNCF:bf54cd25-a1b9-420c-8986-7415bce9ce26;IDFM:71673;IDFM:474151;rail
8561303;0;3;IDFM:39021.link:154117;IDFM:480145.link:591449;IDFM:C00197;IDFM:Transdev_Nord_Seine_Saint-Denis:180895-C00197-19835361;IDFM:72646;IDFM:73488;bus
7983641;0;1;IDFM:15113.link:297627;IDFM:18874.link:498383;IDFM:C01581;IDFM:TRA:176401-C01581-19755964;IDFM:73413;IDFM:72646;bus
6920086;0;3;IDFM:monomodalStopPlace:43170.link:345612;IDFM:monomodalStopPlace:43171.link:484950;IDFM:C01742;IDFM:TN:SNCF:39735f3a-71b3-4a04-8353-79c6bcfd380c;IDFM:70956;IDFM:70940;rail
2779532;0;1;IDFM:39096.link:115686;IDFM:40717.link:153866;IDFM:C00189;IDFM:Transdev_Nord_Seine_Saint-Denis:180895-C00189-19831881;IDFM:68926;IDFM:73508;bus
9668878;0;1;IDFM:463660.link:565930;IDFM:39402.link:459644;IDFM:C02251;IDFM:RATP:178183-C02251-COU_RATP_5120626_3203882_1;IDFM:463652;IDFM:70640;bus
3685331;0;3;IDFM:22101.link:pt_IDFM:22101;IDFM:463170.link:pt_IDFM:463170;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_935444867_Vinc12Mail04-6;IDFM:71517;IDFM:71485;subway
1090709;0;3;IDFM:22101.link:pt_IDFM:22101;IDFM:463170.link:pt_IDFM:463170;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_935444867_Vinc12Mail04-6;IDFM:71517;IDFM:71485;subway
9602756;0;1;IDFM:27794.link:591792;IDFM:40047.link:657708;IDFM:C01818;IDFM:RATP:156246-C01818-COU_RATP_5112293_2467794_2;IDFM:73019;IDFM:73042;bus
774428;0;5;IDFM:monomodalStopPlace:470549.link:700042;IDFM:monomodalStopPlace:43118.link:158189;IDFM:C01740;IDFM:TN:SNCF:346c9f31-ad9f-404c-9b97-a88d61fd9b84;IDFM:71517;IDFM:73614;rail
12106253;0;1;IDFM:monomodalStopPlace:44559.link:513214;IDFM:monomodalStopPlace:43169.link:265028;IDFM:C01742;IDFM:TN:SNCF:81607635-e2cc-4184-b289-404e5dba908e;IDFM:66696;IDFM:70945;rail
11970296;0;1;IDFM:monomodalStopPlace:43212.link:465618;IDFM:monomodalStopPlace:58566.link:155874;IDFM:C01739;IDFM:TN:SNCF:03dd039b-fe43-4da0-b48f-e5fc72442185;IDFM:65110;IDFM:71370;rail
12029115;0;3;IDFM:monomodalStopPlace:47875.link:413765;IDFM:monomodalStopPlace:58566.link:155874;IDFM:C01739;IDFM:TN:SNCF:03dd039b-fe43-4da0-b48f-e5fc72442185;IDFM:65063;IDFM:71370;rail
7466282;0;1;IDFM:463109.link:pt_IDFM:463109;IDFM:474397.link:pt_IDFM:474397;IDFM:C01383;IDFM:RATP:151076-C01383-COU_RATP_5101530_2467829_2;IDFM:72286;IDFM:71346;subway
10348399;0;3;IDFM:42054.link:691307;IDFM:36937.link:566125;IDFM:C01071;IDFM:RATP:153706-C01071-COU_RATP_5110097_3202888_3;IDFM:412677;IDFM:70220;bus
9856045;0;5;IDFM:22879.link:505496;IDFM:12294.link:470356;IDFM:C01216;IDFM:RATP:144327-C01216-COU_RATP_5092171_1312053_7;IDFM:69759;IDFM:63379;bus
10610987;0;1;IDFM:monomodalStopPlace:47886.link:590822;IDFM:monomodalStopPlace:58759.link:300998;IDFM:C01742;IDFM:TN:SNCF:ab067976-7c16-49d6-8ee7-05e9a1cd66c4;IDFM:71590;IDFM:71347;rail
7884282;0;1;IDFM:40025.link:634662;IDFM:22823.link:459714;IDFM:C01680;IDFM:RATP:160111-C01680-COU_RATP_5111639_3224395_7;IDFM:72507;IDFM:73793;bus
5963676;0;1;IDFM:423701.link:566708;IDFM:491268.link:235174;IDFM:C01313;IDFM:RATP:160090-C01313-COU_RATP_5114135_3272387_50;IDFM:62662;IDFM:478505;bus
3686107;0;1;IDFM:32116.link:pt_IDFM:32116;IDFM:32360.link:531172;IDFM:C00330;IDFM:KABS:181862-C00330-5779-543;IDFM:64594;IDFM:64582;bus
9142977;0;3;IDFM:monomodalStopPlace:58572.link:350772;IDFM:monomodalStopPlace:415093.link:103754;IDFM:C01729;IDFM:TN:SNCF:3a60e955-3b23-4b6e-9175-c77f77861851;IDFM:478733;IDFM:71379;rail
2360988;0;1;IDFM:6198.link:86162;IDFM:10594.link:144063;IDFM:C01063;IDFM:BRIE_ET_2_MORIN:173386-C01063-19665040;IDFM:67947;IDFM:68293;bus
533327;0;3;IDFM:22001.link:pt_IDFM:22001;IDFM:463131.link:pt_IDFM:463131;IDFM:C01375;IDFM:RATP:158918-C01375-COU_RATP_5109826_3263588_54;IDFM:71961;IDFM:72486;subway
8292517;0;3;IDFM:460560.link:pt_IDFM:460560;IDFM:24130.link:pt_IDFM:24130;IDFM:C01391;IDFM:RATP:155900-C01391-COU_RATP_5111428_3088051_4;IDFM:71663;IDFM:70983;tram
3302798;0;1;IDFM:monomodalStopPlace:47665.link:138423;IDFM:monomodalStopPlace:43154.link:490918;IDFM:C01728;IDFM:TN:SNCF:86b9a01d-123e-44be-8cc4-a5db32f4f2b1;IDFM:62290;IDFM:73625;rail
9930274;0;1;IDFM:463107.link:pt_IDFM:463107;IDFM:22364.link:pt_IDFM:22364;IDFM:C01377;IDFM:RATP:174678-C01377-COU_RATP_07JOCAILLE2_2024_-1309725238_Vill15Ivry10-16;IDFM:70452;IDFM:71264;subway
8858004;0;1;IDFM:480290.link:pt_IDFM:480290;IDFM:21960.link:pt_IDFM:21960;IDFM:C01384;IDFM:RATP:181065-C01384-COU_RATP_14JOBEKHTI01_2025_1317761393_Or1416Pl1413-4;IDFM:72168;IDFM:73788;subway
8245425;0;3;IDFM:463174.link:pt_IDFM:463174;IDFM:21963.link:pt_IDFM:21963;IDFM:C01373;IDFM:RATP:174680-C01373-COU_RATP_03JOBOTTICELLI2_2024_-1830129975_Gam307Gall03-3;IDFM:71817;IDFM:71370;subway
9241953;0;1;IDFM:426609.link:435161;IDFM:41994.link:224469;IDFM:C01237;IDFM:RATP:152174-C01237-COU_RATP_5109530_2731662_2;IDFM:72381;IDFM:72286;bus
4009758;0;3;IDFM:22101.link:pt_IDFM:22101;IDFM:463257.link:pt_IDFM:463257;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_935444867_Vinc12Mail04-6;IDFM:71517;IDFM:71379;subway
7307762;0;1;IDFM:26089.link:315707;IDFM:26951.link:188635;IDFM:C01240;IDFM:RATP:144199-C01240-COU_RATP_5101626_3190214_4;IDFM:70806;IDFM:71379;bus
10031042;0;3;IDFM:22836.link:399533;IDFM:463969.link:708202;IDFM:C01100;IDFM:RATP:181243-C01100-COU_RATP_5120720_3300911_1;IDFM:71572;IDFM:71026;bus
1040583;0;1;IDFM:22054.link:pt_IDFM:22054;IDFM:462949.link:pt_IDFM:462949;IDFM:C01382;IDFM:RATP:174673-C01382-COU_RATP_12JOPOULIDOR_2025_1256978106_Maau06Maau06-1;IDFM:71521;IDFM:71075;subway
5440010;0;3;IDFM:3812.link:31802;IDFM:9942.link:712751;IDFM:C01628;IDFM:TCE:175991-C01628-1408-260;IDFM:60328;IDFM:60133;bus
1793467;0;3;IDFM:monomodalStopPlace:473843.link:261316;IDFM:monomodalStopPlace:43186.link:590416;IDFM:C01743;IDFM:TN:SNCF:368d9d45-02fc-46f7-8432-a17ce178f2af;IDFM:70623;IDFM:427230;rail
3324157;0;1;IDFM:monomodalStopPlace:45784.link:138424;IDFM:monomodalStopPlace:45771.link:708098;IDFM:C01728;IDFM:TN:SNCF:86b9a01d-123e-44be-8cc4-a5db32f4f2b1;IDFM:62003;IDFM:62558;rail
8282962;0;3;IDFM:monomodalStopPlace:43096.link:117043;IDFM:monomodalStopPlace:44201.link:580010;IDFM:C01729;IDFM:TN:SNCF:2d00d08b-5ddb-482e-a879-06ea0a527149;IDFM:72037;IDFM:72041;rail
6487431;0;3;IDFM:37007.link:379016;IDFM:24642.link:58215;IDFM:C01211;IDFM:RATP:151153-C01211-COU_RATP_5109268_3087204_5;IDFM:485504;IDFM:70589;bus
326308;0;1;IDFM:22128.link:pt_IDFM:22128;IDFM:22114.link:pt_IDFM:22114;IDFM:C01372;IDFM:RATP:174679-C01372-COU_RATP_02JOCAMELIA4_2024_2017239294_Nat204Daup01-1;IDFM:71853;IDFM:71409;subway
8384437;0;1;IDFM:22242.link:pt_IDFM:22242;IDFM:462954.link:pt_IDFM:462954;IDFM:C01383;IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_40;IDFM:72358;IDFM:71139;subway
10823418;1;10;IDFM:462972.link:pt_IDFM:462972;IDFM:490837.link:pt_IDFM:490837;IDFM:C01384;IDFM:RATP:181065-C01384-COU_RATP_14JOBEKHTI01_2025_1317761393_Sm1403Or1429-26;IDFM:71370;IDFM:69974;subway
2011027;0;1;IDFM:490882.link:pt_IDFM:490882;IDFM:462430.link:pt_IDFM:462430;IDFM:C01679;IDFM:RATP:178132-C01679-COU_RATP_5119977_3173059_73;IDFM:71379;IDFM:71505;tram
4661251;0;1;IDFM:5375.link:365377;IDFM:461922.link:692641;IDFM:C00437;IDFM:FVP:173906-C00437-504-C00437-801-165339;IDFM:65047;IDFM:65399;bus
12091562;0;1;IDFM:8902.link:412511;IDFM:488799.link:619061;IDFM:C00772;IDFM:FSO:177486-C00772-2756-260;IDFM:66681;IDFM:66696;bus
3212637;0;1;IDFM:33219.link:232231;IDFM:480443.link:442612;IDFM:C00852;IDFM:TRANSDEV_SENART:174584-C00852-19704613;IDFM:62241;IDFM:62290;bus
7261825;0;1;IDFM:7908.link:317199;IDFM:10279.link:235607;IDFM:C01167;IDFM:RATP:183109-C01167-COU_RATP_5124543_2549439_5;IDFM:70784;IDFM:71517;bus
11050649;0;3;IDFM:monomodalStopPlace:43077.link:622326;IDFM:monomodalStopPlace:43203.link:130259;IDFM:C01727;IDFM:TN:SNCF:8fe9fb6b-8cad-4be1-80f7-4db1cf20247b;IDFM:72383;IDFM:72126;rail
7038988;0;1;IDFM:monomodalStopPlace:43241.link:90757;IDFM:monomodalStopPlace:43205.link:665473;IDFM:C01740;IDFM:TN:SNCF:0c1a25c2-f023-412e-baca-551707a4cee4;IDFM:69503;IDFM:70829;rail
9142977;0;5;IDFM:22078.link:pt_IDFM:22078;IDFM:463217.link:pt_IDFM:463217;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_1247678604_Vinc15LaDe06-9;IDFM:71379;IDFM:425779;subway
8751674;0;1;IDFM:463178.link:pt_IDFM:463178;IDFM:463095.link:pt_IDFM:463095;IDFM:C01375;IDFM:RATP:183843-C01375-COU_RATP_5120206_3315058_30;IDFM:72024;IDFM:71940;subway
4492964;0;1;IDFM:482580.link:385992;IDFM:12349.link:206691;IDFM:C00408;IDFM:TRANSDEV_VERSAILLES:168446-C00408-19572060;IDFM:425945;IDFM:490704;bus
8425545;0;1;IDFM:19066.link:199898;IDFM:19323.link:346968;IDFM:C01576;IDFM:TRA:176401-C01576-19753496;IDFM:73310;IDFM:73278;bus
7983641;0;3;IDFM:19256.link:354729;IDFM:427636.link:31500;IDFM:C01584;IDFM:Transdev_Nord_Seine_Saint-Denis:180895-C01584-19833650;IDFM:72646;IDFM:72701;bus
1627100;0;1;IDFM:463252.link:pt_IDFM:463252;IDFM:463266.link:pt_IDFM:463266;IDFM:C01372;IDFM:RATP:174679-C01372-COU_RATP_02JOCAMELIA4_2024_2017239294_Nat221Nat229-3;IDFM:71435;IDFM:71367;subway
6159647;0;5;IDFM:monomodalStopPlace:470195.link:128547;IDFM:monomodalStopPlace:43225.link:348468;IDFM:C01728;IDFM:TN:SNCF:d8603371-2c3e-499f-bbbd-5c0b965aa141;IDFM:73626;IDFM:60981;rail
7466282;0;3;IDFM:21924.link:pt_IDFM:21924;IDFM:463055.link:pt_IDFM:463055;IDFM:C01379;IDFM:RATP:174674-C01379-COU_RATP_09JOVOLTAIRE3_2024_-209752926_Clou17Clou33-6;IDFM:71346;IDFM:71292;subway
9422297;0;1;IDFM:22240.link:pt_IDFM:22240;IDFM:22243.link:pt_IDFM:22243;IDFM:C01383;IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_10;IDFM:72326;IDFM:72168;subway
6642450;0;1;IDFM:24434.link:451382;IDFM:30009.link:35125;IDFM:C01092;IDFM:RATP:167871-C01092-COU_RATP_5117877_2017052_7;IDFM:72080;IDFM:71545;bus
11355698;0;1;IDFM:monomodalStopPlace:43222.link:440290;IDFM:monomodalStopPlace:45102.link:150653;IDFM:C01728;IDFM:TN:SNCF:62ee371f-c377-4c76-b9aa-5499cea4e063;IDFM:66009;IDFM:474151;rail
445202;0;5;IDFM:33051.link:505270;IDFM:33134.link:341491;IDFM:C00837;IDFM:TRANSDEV_SENART:174584-C00837-19702897;IDFM:62412;IDFM:62342;bus
11970296;0;3;IDFM:37510.link:584922;IDFM:22775.link:626718;IDFM:C01112;IDFM:RATP:169764-C01112-COU_RATP_5114667_2500371_1;IDFM:71370;IDFM:71318;bus
10726102;0;3;IDFM:21958.link:pt_IDFM:21958;IDFM:480341.link:pt_IDFM:480341;IDFM:C01384;IDFM:RATP:174677-C01384-COU_RATP_14JONINEY02_2025_1249031566_Sm1407Or1421-5;IDFM:73626;IDFM:72126;subway
12106255;0;1;IDFM:472606.link:70164;IDFM:8989.link:255309;IDFM:C00766;IDFM:FSO:177486-C00766-1577-260;IDFM:73608;IDFM:66660;bus
12029115;0;5;IDFM:monomodalStopPlace:58566.link:155873;IDFM:monomodalStopPlace:470549.link:700042;IDFM:C01740;IDFM:TN:SNCF:d6adc6b2-756c-417a-aca1-9d81ec0c9b29;IDFM:71370;IDFM:71517;rail
11050651;0;3;IDFM:monomodalStopPlace:58572.link:350772;IDFM:monomodalStopPlace:470549.link:327585;IDFM:C01729;IDFM:TN:SNCF:2d00d08b-5ddb-482e-a879-06ea0a527149;IDFM:478733;IDFM:71517;rail
10805281;0;3;IDFM:42053.link:220043;IDFM:37922.link:102750;IDFM:C01318;IDFM:RATP:156230-C01318-COU_RATP_5112153_1572201_6;IDFM:69846;IDFM:69934;bus
12097240;0;1;IDFM:monomodalStopPlace:44559.link:513214;IDFM:monomodalStopPlace:45102.link:150653;IDFM:C01742;IDFM:TN:SNCF:81607635-e2cc-4184-b289-404e5dba908e;IDFM:66696;IDFM:474151;rail
7256705;1;8;IDFM:monomodalStopPlace:43082.link:576782;IDFM:monomodalStopPlace:47964.link:203683;IDFM:C01739;IDFM:TN:SNCF:d148bc90-10b3-41ec-a6ee-c4d7ee9d3652;IDFM:64741;IDFM:65691;rail
9930274;0;3;IDFM:463158.link:pt_IDFM:463158;IDFM:22142.link:pt_IDFM:22142;IDFM:C01374;IDFM:RATP:182164-C01374-COU_RATP_04JODENALI3_2025_584935096_Bagl08Clig08-5;IDFM:71264;IDFM:73636;subway
5009631;0;1;IDFM:16975.link:160012;IDFM:2801.link:48871;IDFM:C00590;IDFM:KVYVS:170980-C00590-1625-543;IDFM:67412;IDFM:67390;bus
1533935;1;6;IDFM:monomodalStopPlace:45102.link:180941;IDFM:monomodalStopPlace:43097.link:398925;IDFM:C01743;IDFM:TN:SNCF:242f7b04-6cb8-45b3-be60-e430739f3dc8;IDFM:474151;IDFM:70033;rail
2085426;0;1;IDFM:463203.link:pt_IDFM:463203;IDFM:463133.link:pt_IDFM:463133;IDFM:C01379;IDFM:RATP:174674-C01379-COU_RATP_09JOVOLTAIRE3_2024_-2044645166_Clou13PteM05-9;IDFM:474150;IDFM:71320;subway
7432981;0;1;IDFM:463109.link:pt_IDFM:463109;IDFM:462953.link:pt_IDFM:462953;IDFM:C01383;IDFM:RATP:178016-C01383-COU_RATP_5120308_2467829_35;IDFM:72286;IDFM:72203;subway
8751674;0;3;IDFM:24680.link:pt_IDFM:24680;IDFM:24686.link:pt_IDFM:24686;IDFM:C01387;IDFM:RATP:174670-C01387-COU_RATP_7BJOMOA1_2024_-1043401897_Gerv04Gerv01-18;IDFM:71940;IDFM:71906;subway
1818693;0;1;IDFM:monomodalStopPlace:43238.link:554023;IDFM:472483.link:107427;IDFM:C01744;IDFM:TN:SNCF:cbca8aa7-0ecb-45d6-9318-7c1a6723f4de;IDFM:71139;IDFM:60665;rail
6642594;0;1;IDFM:480541.link:pt_IDFM:480541;IDFM:463046.link:pt_IDFM:463046;IDFM:C01384;IDFM:RATP:181065-C01384-COU_RATP_14JOBEKHTI01_2025_1317761393_Or1416Pl1413-4;IDFM:71545;IDFM:73626;subway
2168291;0;1;IDFM:monomodalStopPlace:58879.link:287964;IDFM:monomodalStopPlace:58572.link:350772;IDFM:C01729;IDFM:TN:SNCF:2d00d08b-5ddb-482e-a879-06ea0a527149;IDFM:68407;IDFM:478733;rail
11926369;0;1;IDFM:40593.link:189300;IDFM:25471.link:313616;IDFM:C01251;IDFM:RATP:144244-C01251-COU_RATP_5089861_1678309_6;IDFM:66214;IDFM:66009;bus
7371399;0;1;IDFM:25228.link:228894;IDFM:24920.link:356337;IDFM:C01324;IDFM:RATP:167680-C01324-COU_RATP_5115744_3263652_8;IDFM:70742;IDFM:73749;bus
7536989;0;3;IDFM:22224.link:pt_IDFM:22224;IDFM:22233.link:pt_IDFM:22233;IDFM:C01383;IDFM:RATP:153924-C01383-COU_RATP_5110445_2467826_123;IDFM:71346;IDFM:72286;subway
2743750;0;1;IDFM:31014.link:156281;IDFM:30909.link:65374;IDFM:C00878;IDFM:TRANSDEV_MELUN:175704-C00878-19726986;IDFM:61877;IDFM:61926;bus
8282962;0;5;IDFM:monomodalStopPlace:44201.link:525501;IDFM:monomodalStopPlace:47900.link:372410;IDFM:C01729;IDFM:TN:SNCF:2fbbdb8a-92ed-48e2-a857-3a6206ee97d7;IDFM:72041;IDFM:71718;rail
12253330;0;5;IDFM:monomodalStopPlace:470195.link:697841;IDFM:monomodalStopPlace:43152.link:515751;IDFM:C01742;IDFM:TN:SNCF:0aadb383-a1e1-4cbd-942b-8b4dfe813502;IDFM:73626;IDFM:68123;rail
533327;0;5;IDFM:22335.link:497860;IDFM:7861.link:151718;IDFM:C01234;IDFM:RATP:175495-C01234-COU_RATP_5121695_3277887_5;IDFM:72486;IDFM:72494;bus
4989991;0;1;IDFM:monomodalStopPlace:47939.link:635338;IDFM:monomodalStopPlace:44877.link:218987;IDFM:C01727;IDFM:TN:SNCF:b9f9e363-f572-4c12-af9e-93c91f784430;IDFM:60115;IDFM:73620;rail
8676006;0;5;IDFM:463046.link:pt_IDFM:463046;IDFM:490833.link:pt_IDFM:490833;IDFM:C01384;IDFM:RATP:181065-C01384-COU_RATP_14JOBEKHTI01_2025_1317761393_Sm1403Or1429-26;IDFM:73626;IDFM:69677;subway
878395;0;1;IDFM:37385.link:575114;IDFM:26766.link:511644;IDFM:C01117;IDFM:RATP:154327-C01117-COU_RATP_5109439_2896283_1;IDFM:479996;IDFM:71313;bus
8501893;0;1;IDFM:470693.link:pt_IDFM:470693;IDFM:472147.link:pt_IDFM:472147;IDFM:C01843;IDFM:TN:SNCF:e64146b4-1217-4ac2-b7de-19cd3e5d1253;IDFM:411281;IDFM:72646;tram
11355698;0;3;IDFM:monomodalStopPlace:45102.link:150652;IDFM:monomodalStopPlace:58759.link:300998;IDFM:C01742;IDFM:TN:SNCF:02efd9fe-e7dd-4e0d-a28e-f0b0b5717c10;IDFM:474151;IDFM:71347;rail
